record_id,link_id,timestamp,snr_db,ber,packet_loss_rate,delay_ms,throughput_kbps,link_state
LM-001965,LK-0393,2026-09-08T10:10:00+08:00,40.7,1.00e-09,0.0006,58.8,63.96,EXCELLENT
LM-001966,LK-0394,2026-09-08T08:08:00+08:00,23.29,5.48e-07,0.0138,77.6,61.08,WARNING
LM-001967,LK-0394,2026-09-08T08:42:00+08:00,23.99,3.41e-07,0.0121,65.5,63.19,WARNING
LM-001968,LK-0394,2026-09-08T09:11:00+08:00,17.64,2.51e-05,0.0384,86.5,43.76,FAULT
LM-001969,LK-0394,2026-09-08T09:38:00+08:00,20.35,4.02e-06,0.0235,83.6,52.12,WARNING
LM-001970,LK-0394,2026-09-08T10:08:00+08:00,23.71,4.11e-07,0.0127,74.3,62.36,WARNING
LM-001971,LK-0395,2026-09-08T08:05:00+08:00,29.94,6.07e-09,0.0041,73.2,63.74,GOOD
LM-001972,LK-0395,2026-09-08T08:41:00+08:00,28.27,1.88e-08,0.0056,74.6,63.64,GOOD
LM-001973,LK-0395,2026-09-08T09:07:00+08:00,25.94,9.09e-08,0.0085,66.9,63.46,GOOD
LM-001974,LK-0395,2026-09-08T09:33:00+08:00,29.78,6.75e-09,0.0042,70.9,63.73,GOOD
LM-001975,LK-0395,2026-09-08T10:09:00+08:00,22.45,9.64e-07,0.016,73.6,58.55,WARNING
LM-001976,LK-0396,2026-09-08T08:00:00+08:00,15.71,9.29e-05,0.0546,92.0,2.83,WARNING
LM-001977,LK-0396,2026-09-08T08:31:00+08:00,24.93,1.80e-07,0.0102,67.9,4.75,GOOD
LM-001978,LK-0396,2026-09-08T09:06:00+08:00,26.24,7.42e-08,0.008,69.3,4.76,GOOD
LM-001979,LK-0396,2026-09-08T09:32:00+08:00,20.29,4.18e-06,0.0237,74.1,3.9,GOOD
LM-001980,LK-0396,2026-09-08T10:04:00+08:00,20.62,3.33e-06,0.0223,73.0,3.97,GOOD
LM-001981,LK-0397,2026-09-08T08:02:00+08:00,30.61,3.84e-09,0.0036,67.6,63.77,GOOD
LM-001982,LK-0397,2026-09-08T08:35:00+08:00,30.12,5.37e-09,0.004,66.1,63.75,GOOD
LM-001983,LK-0397,2026-09-08T09:12:00+08:00,33.65,1.00e-09,0.0021,61.7,63.87,GOOD
LM-001984,LK-0397,2026-09-08T09:30:00+08:00,32.05,1.45e-09,0.0028,70.4,63.82,GOOD
LM-001985,LK-0397,2026-09-08T10:02:00+08:00,29.99,5.85e-09,0.0041,62.1,63.74,GOOD
LM-001986,LK-0398,2026-09-08T08:06:00+08:00,11.84,1.27e-03,0.1102,131.7,1.91,FAULT
LM-001987,LK-0398,2026-09-08T08:32:00+08:00,9.35,6.89e-03,0.1733,165.7,1.33,FAULT
LM-001988,LK-0398,2026-09-08T09:07:00+08:00,11.39,1.73e-03,0.1197,140.0,1.8,FAULT
LM-001989,LK-0398,2026-09-08T09:30:00+08:00,18.48,1.42e-05,0.033,92.4,3.48,WARNING
LM-001990,LK-0398,2026-09-08T10:09:00+08:00,10.23,3.79e-03,0.1476,159.1,1.53,FAULT
LM-001991,LK-0399,2026-09-08T08:06:00+08:00,28.63,1.47e-08,0.0052,72.8,4.77,GOOD
LM-001992,LK-0399,2026-09-08T08:32:00+08:00,32.85,1.00e-09,0.0024,70.9,4.79,EXCELLENT
LM-001993,LK-0399,2026-09-08T09:04:00+08:00,42.55,1.00e-09,0.0004,70.3,4.8,EXCELLENT
LM-001994,LK-0399,2026-09-08T09:32:00+08:00,31.5,2.11e-09,0.0031,63.4,4.79,EXCELLENT
LM-001995,LK-0399,2026-09-08T10:06:00+08:00,28.4,1.72e-08,0.0054,65.2,4.77,GOOD
LM-001996,LK-0400,2026-09-08T08:10:00+08:00,31.77,1.76e-09,0.0029,69.2,63.81,GOOD
LM-001997,LK-0400,2026-09-08T08:30:00+08:00,33.38,1.00e-09,0.0022,60.9,63.86,GOOD
LM-001998,LK-0400,2026-09-08T09:10:00+08:00,30.21,5.04e-09,0.0039,63.1,63.75,GOOD
LM-001999,LK-0400,2026-09-08T09:42:00+08:00,33.92,1.00e-09,0.002,68.2,63.87,GOOD
LM-002000,LK-0400,2026-09-08T10:00:00+08:00,30.95,3.06e-09,0.0034,69.7,63.78,GOOD
LM-002001,LK-0401,2026-09-08T08:02:00+08:00,15.9,8.15e-05,0.0527,96.7,2.87,WARNING
LM-002002,LK-0401,2026-09-08T08:33:00+08:00,17.94,2.05e-05,0.0364,82.4,3.35,WARNING
LM-002003,LK-0401,2026-09-08T09:12:00+08:00,9.35,6.89e-03,0.1733,173.1,1.33,FAULT
LM-002004,LK-0401,2026-09-08T09:36:00+08:00,8.13,1.58e-02,0.2165,201.7,1.05,FAULT
LM-002005,LK-0401,2026-09-08T10:01:00+08:00,19.45,7.37e-06,0.0276,84.6,3.7,WARNING
LM-002006,LK-0402,2026-09-08T08:12:00+08:00,22.3,1.07e-06,0.0164,75.9,4.36,GOOD
LM-002007,LK-0402,2026-09-08T08:30:00+08:00,27.72,2.72e-08,0.0061,73.2,4.77,GOOD
LM-002008,LK-0402,2026-09-08T09:11:00+08:00,19.98,5.13e-06,0.0251,83.5,3.83,WARNING
LM-002009,LK-0402,2026-09-08T09:35:00+08:00,15.91,8.13e-05,0.0526,93.1,2.87,WARNING
LM-002010,LK-0402,2026-09-08T10:08:00+08:00,25.04,1.68e-07,0.01,69.8,4.75,GOOD
LM-002011,LK-0403,2026-09-08T08:09:00+08:00,1.06,1.89e+00,0.7827,547.3,0.0,FAULT
LM-002012,LK-0403,2026-09-08T08:35:00+08:00,5.69,8.22e-02,0.3373,278.3,0.53,FAULT
LM-002013,LK-0403,2026-09-08T09:03:00+08:00,3.13,4.64e-01,0.5367,394.3,0.11,FAULT
LM-002014,LK-0403,2026-09-08T09:36:00+08:00,10.01,4.42e-03,0.1539,156.6,1.48,FAULT
LM-002015,LK-0403,2026-09-08T10:09:00+08:00,2.83,5.69e-01,0.5669,418.2,0.08,FAULT
LM-002016,LK-0404,2026-09-08T08:07:00+08:00,2.51,7.10e-01,0.6017,438.9,0.04,FAULT
LM-002017,LK-0404,2026-09-08T08:34:00+08:00,25.19,1.51e-07,0.0097,71.6,4.75,GOOD
LM-002018,LK-0404,2026-09-08T09:11:00+08:00,21.63,1.68e-06,0.0186,77.2,4.2,GOOD
LM-002019,LK-0404,2026-09-08T09:37:00+08:00,16.35,6.01e-05,0.0485,92.8,2.98,WARNING
LM-002020,LK-0404,2026-09-08T10:09:00+08:00,22.32,1.06e-06,0.0164,78.4,4.36,GOOD
LM-002021,LK-0405,2026-09-08T08:01:00+08:00,27.85,2.49e-08,0.006,71.6,4.77,GOOD
LM-002022,LK-0405,2026-09-08T08:31:00+08:00,16.39,5.86e-05,0.0482,96.7,2.99,WARNING
LM-002023,LK-0405,2026-09-08T09:09:00+08:00,26.57,5.92e-08,0.0076,67.8,4.76,GOOD
LM-002024,LK-0405,2026-09-08T09:34:00+08:00,23.76,3.97e-07,0.0126,79.5,4.69,GOOD
LM-002025,LK-0405,2026-09-08T10:07:00+08:00,27.41,3.36e-08,0.0065,74.0,4.77,GOOD
LM-002026,LK-0406,2026-09-08T08:06:00+08:00,21.69,1.61e-06,0.0184,83.7,56.24,WARNING
LM-002027,LK-0406,2026-09-08T08:39:00+08:00,24.88,1.86e-07,0.0103,67.4,63.34,WARNING
LM-002028,LK-0406,2026-09-08T09:06:00+08:00,27.68,2.79e-08,0.0062,70.3,63.6,GOOD
LM-002029,LK-0406,2026-09-08T09:32:00+08:00,26.18,7.71e-08,0.0081,76.7,63.48,GOOD
LM-002030,LK-0406,2026-09-08T10:11:00+08:00,25.67,1.09e-07,0.0089,74.6,63.43,GOOD
LM-002031,LK-0407,2026-09-08T08:04:00+08:00,29.19,1.00e-08,0.0047,65.7,4.78,GOOD
LM-002032,LK-0407,2026-09-08T08:32:00+08:00,20.31,4.12e-06,0.0236,74.3,3.9,GOOD
LM-002033,LK-0407,2026-09-08T09:11:00+08:00,24.33,2.70e-07,0.0114,70.6,4.75,GOOD
LM-002034,LK-0407,2026-09-08T09:34:00+08:00,19.73,6.09e-06,0.0262,79.4,3.77,WARNING
LM-002035,LK-0407,2026-09-08T10:08:00+08:00,16.87,4.22e-05,0.0442,92.2,3.1,WARNING
LM-002036,LK-0408,2026-09-08T08:05:00+08:00,52.68,1.00e-09,0.0001,71.8,64.0,EXCELLENT
LM-002037,LK-0408,2026-09-08T08:37:00+08:00,58.72,1.00e-09,0.0,71.6,64.0,EXCELLENT
LM-002038,LK-0408,2026-09-08T09:01:00+08:00,60.18,1.00e-09,0.0,70.5,64.0,EXCELLENT
LM-002039,LK-0408,2026-09-08T09:36:00+08:00,57.86,1.00e-09,0.0,64.8,64.0,EXCELLENT
LM-002040,LK-0408,2026-09-08T10:11:00+08:00,56.5,1.00e-09,0.0,68.7,64.0,EXCELLENT
LM-002041,LK-0409,2026-09-08T08:00:00+08:00,11.06,2.17e-03,0.1271,149.3,1.72,FAULT
LM-002042,LK-0409,2026-09-08T08:35:00+08:00,23.38,5.14e-07,0.0135,79.1,4.6,GOOD
LM-002043,LK-0409,2026-09-08T09:07:00+08:00,17.6,2.58e-05,0.0387,95.9,3.27,WARNING
LM-002044,LK-0409,2026-09-08T09:38:00+08:00,15.63,9.81e-05,0.0554,99.6,2.81,WARNING
LM-002045,LK-0409,2026-09-08T10:05:00+08:00,21.19,2.27e-06,0.0201,74.0,4.1,GOOD
LM-002046,LK-0410,2026-09-08T08:03:00+08:00,20.47,3.69e-06,0.023,78.8,52.5,WARNING
LM-002047,LK-0410,2026-09-08T08:31:00+08:00,21.11,2.40e-06,0.0204,74.1,54.45,WARNING
LM-002048,LK-0410,2026-09-08T09:02:00+08:00,19.96,5.22e-06,0.0252,74.5,50.93,WARNING
LM-002049,LK-0410,2026-09-08T09:33:00+08:00,20.96,2.66e-06,0.021,85.4,53.98,WARNING
LM-002050,LK-0410,2026-09-08T10:07:00+08:00,24.27,2.82e-07,0.0115,78.0,63.26,WARNING
LM-002051,LK-0411,2026-09-08T08:01:00+08:00,16.39,5.86e-05,0.0482,102.0,2.99,WARNING
LM-002052,LK-0411,2026-09-08T08:42:00+08:00,14.25,2.49e-04,0.0711,114.8,2.48,WARNING
LM-002053,LK-0411,2026-09-08T09:04:00+08:00,22.37,1.02e-06,0.0162,80.0,4.37,GOOD
LM-002054,LK-0411,2026-09-08T09:39:00+08:00,17.1,3.61e-05,0.0423,89.8,3.16,WARNING
LM-002055,LK-0411,2026-09-08T10:02:00+08:00,11.52,1.59e-03,0.1169,142.0,1.83,FAULT
LM-002056,LK-0412,2026-09-08T08:09:00+08:00,46.89,1.00e-09,0.0002,68.9,63.99,EXCELLENT
LM-002057,LK-0412,2026-09-08T08:30:00+08:00,53.37,1.00e-09,0.0001,63.9,64.0,EXCELLENT
LM-002058,LK-0412,2026-09-08T09:09:00+08:00,47.96,1.00e-09,0.0002,67.8,63.99,EXCELLENT
LM-002059,LK-0412,2026-09-08T09:40:00+08:00,53.71,1.00e-09,0.0001,66.6,64.0,EXCELLENT
LM-002060,LK-0412,2026-09-08T10:09:00+08:00,53.91,1.00e-09,0.0001,59.9,64.0,EXCELLENT
LM-002061,LK-0413,2026-09-08T08:00:00+08:00,17.55,2.67e-05,0.039,95.8,3.26,WARNING
LM-002062,LK-0413,2026-09-08T08:37:00+08:00,3.52,3.56e-01,0.5001,378.4,0.17,FAULT
LM-002063,LK-0413,2026-09-08T09:03:00+08:00,7.07,3.24e-02,0.2626,233.8,0.81,FAULT
LM-002064,LK-0413,2026-09-08T09:38:00+08:00,4.96,1.34e-01,0.3849,298.8,0.4,FAULT
LM-002065,LK-0413,2026-09-08T10:11:00+08:00,11.59,1.51e-03,0.1154,133.3,1.85,FAULT
LM-002066,LK-0414,2026-09-08T08:07:00+08:00,7.89,1.85e-02,0.226,199.4,1.0,FAULT
LM-002067,LK-0414,2026-09-08T08:36:00+08:00,1.22,1.69e+00,0.7599,541.8,0.0,FAULT
LM-002068,LK-0414,2026-09-08T09:11:00+08:00,-1.4,1.00e+01,0.98,674.1,0.0,FAULT
LM-002069,LK-0414,2026-09-08T09:39:00+08:00,2.17,8.94e-01,0.6401,461.5,0.01,FAULT
LM-002070,LK-0414,2026-09-08T10:05:00+08:00,3.11,4.71e-01,0.539,399.6,0.11,FAULT
LM-002071,LK-0415,2026-09-08T08:02:00+08:00,28.22,1.94e-08,0.0056,76.0,4.77,GOOD
LM-002072,LK-0415,2026-09-08T08:39:00+08:00,32.54,1.04e-09,0.0026,72.0,4.79,EXCELLENT
LM-002073,LK-0415,2026-09-08T09:08:00+08:00,27.09,4.16e-08,0.0069,64.6,4.77,GOOD
LM-002074,LK-0415,2026-09-08T09:34:00+08:00,31.82,1.70e-09,0.0029,62.0,4.79,EXCELLENT
LM-002075,LK-0415,2026-09-08T10:01:00+08:00,26.28,7.22e-08,0.008,64.7,4.76,GOOD
LM-002076,LK-0416,2026-09-08T08:04:00+08:00,24.82,1.95e-07,0.0104,71.5,4.75,GOOD
LM-002077,LK-0416,2026-09-08T08:32:00+08:00,15.84,8.48e-05,0.0532,94.6,2.86,WARNING
LM-002078,LK-0416,2026-09-08T09:01:00+08:00,15.89,8.20e-05,0.0528,96.2,2.87,WARNING
LM-002079,LK-0416,2026-09-08T09:38:00+08:00,9.83,4.97e-03,0.1588,169.9,1.44,FAULT
LM-002080,LK-0416,2026-09-08T10:02:00+08:00,20.32,4.08e-06,0.0236,83.4,3.9,GOOD
LM-002081,LK-0417,2026-09-08T08:01:00+08:00,9.96,4.56e-03,0.1552,167.8,1.47,FAULT
LM-002082,LK-0417,2026-09-08T08:38:00+08:00,21.84,1.46e-06,0.0179,74.7,4.25,GOOD
LM-002083,LK-0417,2026-09-08T09:04:00+08:00,22.24,1.12e-06,0.0166,81.1,4.34,GOOD
LM-002084,LK-0417,2026-09-08T09:36:00+08:00,18.98,1.01e-05,0.0301,78.0,3.59,WARNING
LM-002085,LK-0417,2026-09-08T10:00:00+08:00,16.79,4.46e-05,0.0448,97.5,3.08,WARNING
LM-002086,LK-0418,2026-09-08T08:11:00+08:00,34.51,1.00e-09,0.0018,72.0,63.89,GOOD
LM-002087,LK-0418,2026-09-08T08:30:00+08:00,36.01,1.00e-09,0.0014,73.9,63.91,EXCELLENT
LM-002088,LK-0418,2026-09-08T09:07:00+08:00,29.6,7.63e-09,0.0044,63.9,63.72,GOOD
LM-002089,LK-0418,2026-09-08T09:33:00+08:00,32.19,1.32e-09,0.0027,69.6,63.83,GOOD
LM-002090,LK-0418,2026-09-08T10:00:00+08:00,34.04,1.00e-09,0.0019,69.6,63.88,GOOD
LM-002091,LK-0419,2026-09-08T08:09:00+08:00,43.38,1.00e-09,0.0004,64.0,63.98,EXCELLENT
LM-002092,LK-0419,2026-09-08T08:32:00+08:00,38.84,1.00e-09,0.0008,72.4,63.95,EXCELLENT
LM-002093,LK-0419,2026-09-08T09:12:00+08:00,39.79,1.00e-09,0.0007,69.7,63.96,EXCELLENT
LM-002094,LK-0419,2026-09-08T09:38:00+08:00,41.93,1.00e-09,0.0005,60.6,63.97,EXCELLENT
LM-002095,LK-0419,2026-09-08T10:03:00+08:00,43.03,1.00e-09,0.0004,67.7,63.98,EXCELLENT
LM-002096,LK-0420,2026-09-08T08:02:00+08:00,3.43,3.80e-01,0.5086,385.0,0.15,FAULT
LM-002097,LK-0420,2026-09-08T08:32:00+08:00,5.83,7.50e-02,0.3291,272.5,0.56,FAULT
LM-002098,LK-0420,2026-09-08T09:03:00+08:00,-0.09,4.12e+00,0.9647,667.6,0.0,FAULT
LM-002099,LK-0420,2026-09-08T09:35:00+08:00,11.77,1.34e-03,0.1116,136.4,1.89,FAULT
LM-002100,LK-0420,2026-09-08T10:11:00+08:00,-7.47,6.12e+02,0.98,674.5,0.0,FAULT
LM-002101,LK-0421,2026-09-08T08:06:00+08:00,10.63,2.89e-03,0.1373,145.8,1.63,FAULT
LM-002102,LK-0421,2026-09-08T08:35:00+08:00,25.36,1.35e-07,0.0094,74.1,4.75,GOOD
LM-002103,LK-0421,2026-09-08T09:11:00+08:00,4.52,1.82e-01,0.4174,329.7,0.32,FAULT
LM-002104,LK-0421,2026-09-08T09:33:00+08:00,17.09,3.64e-05,0.0424,93.5,3.15,WARNING
LM-002105,LK-0421,2026-09-08T10:11:00+08:00,13.98,2.99e-04,0.0747,116.4,2.42,WARNING
LM-002106,LK-0422,2026-09-08T08:02:00+08:00,30.9,3.17e-09,0.0034,70.0,4.78,EXCELLENT
LM-002107,LK-0422,2026-09-08T08:31:00+08:00,18.55,1.36e-05,0.0326,81.4,3.49,WARNING
LM-002108,LK-0422,2026-09-08T09:03:00+08:00,24.32,2.72e-07,0.0114,72.5,4.75,GOOD
LM-002109,LK-0422,2026-09-08T09:33:00+08:00,27.49,3.19e-08,0.0064,64.1,4.77,GOOD
LM-002110,LK-0422,2026-09-08T10:02:00+08:00,29.12,1.06e-08,0.0048,66.1,4.78,GOOD
LM-002111,LK-0423,2026-09-08T08:05:00+08:00,20.1,4.74e-06,0.0245,86.4,3.85,GOOD
LM-002112,LK-0423,2026-09-08T08:38:00+08:00,31.66,1.90e-09,0.003,68.5,4.79,EXCELLENT
LM-002113,LK-0423,2026-09-08T09:01:00+08:00,35.81,1.00e-09,0.0014,61.2,4.79,EXCELLENT
LM-002114,LK-0423,2026-09-08T09:39:00+08:00,25.9,9.35e-08,0.0086,68.1,4.76,GOOD
LM-002115,LK-0423,2026-09-08T10:07:00+08:00,24.92,1.81e-07,0.0102,74.8,4.75,GOOD
LM-002116,LK-0424,2026-09-08T08:06:00+08:00,10.13,4.07e-03,0.1505,166.3,1.51,FAULT
LM-002117,LK-0424,2026-09-08T08:38:00+08:00,4.66,1.65e-01,0.4065,320.7,0.34,FAULT
LM-002118,LK-0424,2026-09-08T09:08:00+08:00,10.61,2.93e-03,0.1378,152.4,1.62,FAULT
LM-002119,LK-0424,2026-09-08T09:39:00+08:00,8.09,1.62e-02,0.2182,201.5,1.04,FAULT
LM-002120,LK-0424,2026-09-08T10:05:00+08:00,4.62,1.70e-01,0.4098,317.9,0.34,FAULT
LM-002121,LK-0425,2026-09-08T08:04:00+08:00,25.21,1.49e-07,0.0097,66.2,4.75,GOOD
LM-002122,LK-0425,2026-09-08T08:37:00+08:00,17.23,3.32e-05,0.0414,98.5,3.19,WARNING
LM-002123,LK-0425,2026-09-08T09:04:00+08:00,13.05,5.64e-04,0.0885,122.4,2.2,WARNING
LM-002124,LK-0425,2026-09-08T09:31:00+08:00,20.87,2.81e-06,0.0213,86.9,4.03,GOOD
LM-002125,LK-0425,2026-09-08T10:09:00+08:00,22.96,6.83e-07,0.0146,69.3,4.51,GOOD
LM-002126,LK-0426,2026-09-08T08:11:00+08:00,13.29,4.78e-04,0.0847,113.4,2.25,WARNING
LM-002127,LK-0426,2026-09-08T08:32:00+08:00,20.89,2.79e-06,0.0213,80.5,4.03,GOOD
LM-002128,LK-0426,2026-09-08T09:10:00+08:00,16.42,5.73e-05,0.0479,102.2,3.0,WARNING
LM-002129,LK-0426,2026-09-08T09:40:00+08:00,25.03,1.69e-07,0.01,73.3,4.75,GOOD
LM-002130,LK-0426,2026-09-08T10:00:00+08:00,14.84,1.67e-04,0.0639,105.2,2.62,WARNING
LM-002131,LK-0427,2026-09-08T08:09:00+08:00,21.59,1.73e-06,0.0187,85.8,4.19,GOOD
LM-002132,LK-0427,2026-09-08T08:42:00+08:00,34.14,1.00e-09,0.0019,64.8,4.79,EXCELLENT
LM-002133,LK-0427,2026-09-08T09:10:00+08:00,15.77,8.90e-05,0.0539,100.4,2.84,WARNING
LM-002134,LK-0427,2026-09-08T09:41:00+08:00,35.57,1.00e-09,0.0015,74.7,4.79,EXCELLENT
LM-002135,LK-0427,2026-09-08T10:01:00+08:00,17.86,2.17e-05,0.0369,89.4,3.33,WARNING
LM-002136,LK-0428,2026-09-08T08:07:00+08:00,33.46,1.00e-09,0.0022,69.2,63.86,GOOD
LM-002137,LK-0428,2026-09-08T08:41:00+08:00,36.82,1.00e-09,0.0012,71.0,63.92,EXCELLENT
LM-002138,LK-0428,2026-09-08T09:06:00+08:00,31.58,2.00e-09,0.003,66.7,63.81,GOOD
LM-002139,LK-0428,2026-09-08T09:40:00+08:00,34.08,1.00e-09,0.0019,65.7,63.88,GOOD
LM-002140,LK-0428,2026-09-08T10:02:00+08:00,35.56,1.00e-09,0.0015,66.7,63.91,EXCELLENT
LM-002141,LK-0429,2026-09-08T08:06:00+08:00,21.31,2.09e-06,0.0197,77.4,4.13,GOOD
LM-002142,LK-0429,2026-09-08T08:40:00+08:00,17.69,2.43e-05,0.0381,89.6,3.29,WARNING
LM-002143,LK-0429,2026-09-08T09:02:00+08:00,23.65,4.28e-07,0.0129,82.5,4.66,GOOD
LM-002144,LK-0429,2026-09-08T09:38:00+08:00,27.61,2.94e-08,0.0063,71.0,4.77,GOOD
LM-002145,LK-0429,2026-09-08T10:04:00+08:00,22.38,1.01e-06,0.0162,76.2,4.37,GOOD
LM-002146,LK-0430,2026-09-08T08:08:00+08:00,50.24,1.00e-09,0.0001,70.4,63.99,EXCELLENT
LM-002147,LK-0430,2026-09-08T08:30:00+08:00,51.06,1.00e-09,0.0001,61.5,63.99,EXCELLENT
LM-002148,LK-0430,2026-09-08T09:07:00+08:00,52.51,1.00e-09,0.0001,71.6,64.0,EXCELLENT
LM-002149,LK-0430,2026-09-08T09:40:00+08:00,49.97,1.00e-09,0.0001,63.5,63.99,EXCELLENT
LM-002150,LK-0430,2026-09-08T10:04:00+08:00,51.48,1.00e-09,0.0001,61.0,63.99,EXCELLENT
LM-002151,LK-0431,2026-09-08T08:01:00+08:00,19.99,5.11e-06,0.025,81.8,3.83,WARNING
LM-002152,LK-0431,2026-09-08T08:37:00+08:00,34.48,1.00e-09,0.0018,62.6,4.79,EXCELLENT
LM-002153,LK-0431,2026-09-08T09:12:00+08:00,31.17,2.64e-09,0.0033,63.8,4.78,EXCELLENT
LM-002154,LK-0431,2026-09-08T09:30:00+08:00,32.71,1.00e-09,0.0025,71.5,4.79,EXCELLENT
LM-002155,LK-0431,2026-09-08T10:05:00+08:00,23.81,3.84e-07,0.0125,73.6,4.7,GOOD
LM-002156,LK-0432,2026-09-08T08:05:00+08:00,50.75,1.00e-09,0.0001,66.8,63.99,EXCELLENT
LM-002157,LK-0432,2026-09-08T08:32:00+08:00,54.43,1.00e-09,0.0,71.0,64.0,EXCELLENT
LM-002158,LK-0432,2026-09-08T09:12:00+08:00,52.73,1.00e-09,0.0001,71.5,64.0,EXCELLENT
LM-002159,LK-0432,2026-09-08T09:32:00+08:00,51.31,1.00e-09,0.0001,73.8,63.99,EXCELLENT
LM-002160,LK-0432,2026-09-08T10:11:00+08:00,52.61,1.00e-09,0.0001,66.9,64.0,EXCELLENT
LM-002161,LK-0433,2026-09-08T08:09:00+08:00,21.39,1.98e-06,0.0194,82.1,4.15,GOOD
LM-002162,LK-0433,2026-09-08T08:37:00+08:00,23.7,4.14e-07,0.0128,71.3,4.67,GOOD
LM-002163,LK-0433,2026-09-08T09:02:00+08:00,19.48,7.23e-06,0.0275,82.4,3.71,WARNING
LM-002164,LK-0433,2026-09-08T09:39:00+08:00,23.88,3.68e-07,0.0124,73.4,4.71,GOOD
LM-002165,LK-0433,2026-09-08T10:08:00+08:00,27.4,3.37e-08,0.0065,75.4,4.77,GOOD
LM-002166,LK-0434,2026-09-08T08:10:00+08:00,25.74,1.04e-07,0.0088,70.6,4.76,GOOD
LM-002167,LK-0434,2026-09-08T08:40:00+08:00,26.53,6.11e-08,0.0076,67.8,4.76,GOOD
LM-002168,LK-0434,2026-09-08T09:04:00+08:00,17.55,2.68e-05,0.0391,87.0,3.26,WARNING
LM-002169,LK-0434,2026-09-08T09:31:00+08:00,21.42,1.95e-06,0.0193,77.9,4.15,GOOD
LM-002170,LK-0434,2026-09-08T10:09:00+08:00,18.52,1.38e-05,0.0327,82.8,3.49,WARNING
LM-002171,LK-0435,2026-09-08T08:12:00+08:00,55.6,1.00e-09,0.0,71.8,64.0,EXCELLENT
LM-002172,LK-0435,2026-09-08T08:37:00+08:00,55.97,1.00e-09,0.0,70.2,64.0,EXCELLENT
LM-002173,LK-0435,2026-09-08T09:12:00+08:00,53.25,1.00e-09,0.0001,71.2,64.0,EXCELLENT
LM-002174,LK-0435,2026-09-08T09:33:00+08:00,53.88,1.00e-09,0.0001,62.8,64.0,EXCELLENT
LM-002175,LK-0435,2026-09-08T10:01:00+08:00,57.53,1.00e-09,0.0,65.7,64.0,EXCELLENT
LM-002176,LK-0436,2026-09-08T08:01:00+08:00,22.88,7.21e-07,0.0148,83.9,4.49,GOOD
LM-002177,LK-0436,2026-09-08T08:34:00+08:00,25.5,1.22e-07,0.0092,72.6,4.76,GOOD
LM-002178,LK-0436,2026-09-08T09:11:00+08:00,25.48,1.24e-07,0.0092,71.6,4.76,GOOD
LM-002179,LK-0436,2026-09-08T09:41:00+08:00,22.73,8.02e-07,0.0152,72.5,4.45,GOOD
LM-002180,LK-0436,2026-09-08T10:00:00+08:00,33.86,1.00e-09,0.002,65.0,4.79,EXCELLENT
LM-002181,LK-0437,2026-09-08T08:08:00+08:00,48.63,1.00e-09,0.0001,74.8,63.99,EXCELLENT
LM-002182,LK-0437,2026-09-08T08:36:00+08:00,54.16,1.00e-09,0.0001,70.8,64.0,EXCELLENT
LM-002183,LK-0437,2026-09-08T09:06:00+08:00,49.45,1.00e-09,0.0001,68.1,63.99,EXCELLENT
LM-002184,LK-0437,2026-09-08T09:39:00+08:00,48.91,1.00e-09,0.0001,75.0,63.99,EXCELLENT
LM-002185,LK-0437,2026-09-08T10:08:00+08:00,52.6,1.00e-09,0.0001,70.8,64.0,EXCELLENT
LM-002186,LK-0438,2026-09-08T08:10:00+08:00,10.36,3.48e-03,0.1443,164.4,1.56,FAULT
LM-002187,LK-0438,2026-09-08T08:37:00+08:00,12.56,7.83e-04,0.0967,133.7,2.08,FAULT
LM-002188,LK-0438,2026-09-08T09:12:00+08:00,5.96,6.85e-02,0.3212,266.8,0.59,FAULT
LM-002189,LK-0438,2026-09-08T09:37:00+08:00,15.93,8.02e-05,0.0524,100.4,2.88,WARNING
LM-002190,LK-0438,2026-09-08T10:09:00+08:00,9.26,7.30e-03,0.1761,181.8,1.31,FAULT
LM-002191,LK-0439,2026-09-08T08:06:00+08:00,17.52,2.73e-05,0.0393,98.8,3.25,WARNING
LM-002192,LK-0439,2026-09-08T08:32:00+08:00,17.97,2.01e-05,0.0362,92.1,3.36,WARNING
LM-002193,LK-0439,2026-09-08T09:07:00+08:00,21.5,1.84e-06,0.019,79.0,4.17,GOOD
LM-002194,LK-0439,2026-09-08T09:38:00+08:00,17.17,3.45e-05,0.0418,90.9,3.17,WARNING
LM-002195,LK-0439,2026-09-08T10:00:00+08:00,21.9,1.40e-06,0.0177,77.9,4.27,GOOD
LM-002196,LK-0440,2026-09-08T08:05:00+08:00,27.7,2.77e-08,0.0062,76.4,4.77,GOOD
LM-002197,LK-0440,2026-09-08T08:40:00+08:00,39.03,1.00e-09,0.0008,76.2,4.8,EXCELLENT
LM-002198,LK-0440,2026-09-08T09:01:00+08:00,25.18,1.52e-07,0.0097,71.9,4.75,GOOD
LM-002199,LK-0440,2026-09-08T09:42:00+08:00,22.76,7.85e-07,0.0151,75.1,4.46,GOOD
LM-002200,LK-0440,2026-09-08T10:03:00+08:00,33.83,1.00e-09,0.002,64.7,4.79,EXCELLENT
LM-002201,LK-0441,2026-09-08T08:00:00+08:00,44.62,1.00e-09,0.0003,68.2,63.98,EXCELLENT
LM-002202,LK-0441,2026-09-08T08:39:00+08:00,48.05,1.00e-09,0.0002,67.8,63.99,EXCELLENT
